system,dataset,repeat,MAPE,MAE,RMSE
batlik,karte.csv,21,0.032896259508045075,0.3597761574074071,0.4479552316250942
batlik,karte.csv,22,0.032039638075751595,0.36146736111111,0.46079642401296594
batlik,karte.csv,23,0.030578288080021592,0.35600142361111076,0.4545137801027577
batlik,karte.csv,24,0.03742154521470196,0.4006388888888886,0.5008645991877185
batlik,karte.csv,25,0.035706311299468295,0.3783412793803396,0.47583397246136827
batlik,karte.csv,26,0.03377429388583979,0.37115431134259175,0.46842809771518795
batlik,karte.csv,27,0.036036797197250454,0.4001072829861126,0.5073145590036241
batlik,karte.csv,28,0.032664026939409424,0.3723600694444438,0.46661808177252917
batlik,karte.csv,29,0.03322692490493543,0.3678592968750005,0.4653016495645756
batlik,mandelbrot.csv,0,0.020865718032038644,0.026919018232185024,0.03566284216122977
batlik,mandelbrot.csv,1,0.020549445661824123,0.026590972222222158,0.03544222974511547
batlik,mandelbrot.csv,2,0.022310467635469424,0.02899377838090064,0.03826745991824062
batlik,mandelbrot.csv,3,0.02048706097041792,0.02629487847222226,0.03416180446856709
batlik,mandelbrot.csv,4,0.021084713760126828,0.027224649871408064,0.0359770115636748
batlik,mandelbrot.csv,5,0.02168692006747667,0.02768839218715935,0.03565659824951609
batlik,mandelbrot.csv,6,0.021564896591557733,0.02762178819444436,0.03610329791943826
batlik,mandelbrot.csv,7,0.02112895617124747,0.0273134529327753,0.036007056254112685
batlik,mandelbrot.csv,8,0.022065419698683687,0.02828446180555552,0.036797298372770744
batlik,mandelbrot.csv,9,0.01984854508747924,0.025583673113536074,0.03295292572843959
batlik,mandelbrot.csv,10,0.020580611873957894,0.0265010643955454,0.034312865051996266
batlik,mandelbrot.csv,11,0.02107338426842025,0.026988020833333307,0.03481369212999699
batlik,mandelbrot.csv,12,0.021339016563042285,0.02758480401018544,0.036764263983413925
batlik,mandelbrot.csv,13,0.020821020191526467,0.027037934027777717,0.03535534034832398
batlik,mandelbrot.csv,14,0.021837517516570742,0.0280652657800805,0.037134884744345745
batlik,mandelbrot.csv,15,0.020358898968685573,0.025876793821882935,0.033893708778565367
batlik,mandelbrot.csv,16,0.020137146136158086,0.026056796508007875,0.03497397061557999
batlik,mandelbrot.csv,17,0.021312763042759864,0.027459027777777773,0.03643420689807405
batlik,mandelbrot.csv,18,0.022282199129934153,0.02849331597222225,0.03620583810207427
batlik,mandelbrot.csv,19,0.021097798229235774,0.02703906250000003,0.034995829860697554
batlik,mandelbrot.csv,20,0.02085424969479835,0.02674605459067718,0.035007347316312214
batlik,mandelbrot.csv,21,0.021634248138275802,0.028073677026762514,0.03622817628880187
batlik,mandelbrot.csv,22,0.021428816868967,0.02773612482187112,0.0363623177258278
batlik,mandelbrot.csv,23,0.0192461621345715,0.024994184027777755,0.03311052625351513
batlik,mandelbrot.csv,24,0.02178724219810838,0.028118402777777798,0.036190275872233044
batlik,mandelbrot.csv,25,0.021966784518343108,0.027620723275875003,0.035553238630770645
batlik,mandelbrot.csv,26,0.022112993164327403,0.02853472222222215,0.036571726281301516
batlik,mandelbrot.csv,27,0.021685785510247947,0.02822206856532118,0.03701684765051808
batlik,mandelbrot.csv,28,0.02080543966765055,0.026995889143047,0.035950838096551994
batlik,mandelbrot.csv,29,0.0202000985343469,0.02618229166666676,0.03460114689312259
batlik,strawberry.csv,0,0.023757970431970896,0.03773936009230916,0.04852936255799027
batlik,strawberry.csv,1,0.02369242517455395,0.03783530106647068,0.04777394434149473
batlik,strawberry.csv,2,0.024664186393067854,0.03952628738819944,0.05154206839015576
batlik,strawberry.csv,3,0.02435853631128362,0.03849097222222229,0.04878824763853369
batlik,strawberry.csv,4,0.02518474791153127,0.04062482638888902,0.05214257339324033
batlik,strawberry.csv,5,0.024108455884500588,0.0380185763888889,0.04769568755255662
batlik,strawberry.csv,6,0.023401287809610656,0.03648124999999995,0.04706901460001755
batlik,strawberry.csv,7,0.02428847119622414,0.03928090277777764,0.05087495700243865
batlik,strawberry.csv,8,0.02407132878551195,0.03830105064841225,0.04911080491750957
batlik,strawberry.csv,9,0.02511169816785515,0.04089470486111132,0.052106365199185274
batlik,strawberry.csv,10,0.024428467303351742,0.038962916395792496,0.04992515176952647
batlik,strawberry.csv,11,0.02445412579295094,0.03938243152006174,0.05158328404805723
batlik,strawberry.csv,12,0.025633839861757483,0.04091507754429914,0.052336429417872
batlik,strawberry.csv,13,0.023194725509062084,0.03766024305555559,0.04877650178862891
batlik,strawberry.csv,14,0.026442908110715518,0.04257916666666689,0.05518293039782954
batlik,strawberry.csv,15,0.02503789210687554,0.03910574859513855,0.050954751817052064
